gmap_id,name,address,city,category,state,tags,postal_code,latitude,longitude,stars,review_count,url
0x88c2cf72be670c13:0x606852092e0c5dac,Reds BBQ Food Truck,3325 5th Ave N,St. Petersburg,American,FL,['Restaurant'],33711,27.7776145,-82.6787001,4.5,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2cf72be670c13:0x606852092e0c5dac?authuser=-1&hl=en&gl=us
0x88d9b20ca5635365:0xda426a792a4528b2,Mario's Pizza Pasta,1603 NE 123rd St,Miami,American,FL,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery']",33181,25.8894499,-80.1659799,3.0,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b20ca5635365:0xda426a792a4528b2?authuser=-1&hl=en&gl=us
0x88d9b70664fcc3eb:0x556baa0fb097dd59,La Taverna Restaurant,2901 SW 8th St #101,Miami,American,FL,"['Honduran restaurant', 'Central American restaurant', 'Delivery Restaurant']",33135,25.765307,-80.241186,4.8,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b70664fcc3eb:0x556baa0fb097dd59?authuser=-1&hl=en&gl=us
0x88e5b86e8cea0e8b:0xf4613bea3a0d2108,SUBWAY®Restaurants,4495 Roosevelt Blvd #401,Jacksonville,American,FL,"['Restaurant', 'Caterer', 'Fast food restaurant', 'Sandwich shop']",32210,30.2797038,-81.71952999999999,2.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b86e8cea0e8b:0xf4613bea3a0d2108?authuser=-1&hl=en&gl=us
0x88de0696e8132d33:0xf0262a945fc2912f,Tradewinds Restaurant,7032 Stadium Pkwy,Melbourne,American,FL,"['American restaurant', 'Bar & grill', 'Event venue', 'Public golf course', 'Sports bar', 'Wedding venue']",32940,28.2374935,-80.7360494,4.4,9,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de0696e8132d33:0xf0262a945fc2912f?authuser=-1&hl=en&gl=us
0x88d8d7aa11900001:0xf422db8847d4e8b4,nomad@sean rush,3700 S Dixie Hwy No.5,West Palm Beach,American,FL,"['Wine bar', 'Art gallery', 'Gay bar', 'Restaurant', 'Wine store']",33405,26.6778795,-80.0543218,4.9,36,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d7aa11900001:0xf422db8847d4e8b4?authuser=-1&hl=en&gl=us
0x88dd7f96e30ef8a7:0xdbcfffb310c439ae,Turtle Shack Poolside Snacks,1510 N Cove Rd,Orlando,Cafe,FL,"['Snack bar', 'Coffee shop', 'Dessert restaurant']",32830,28.3705952,-81.5348205,4.5,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd7f96e30ef8a7:0xdbcfffb310c439ae?authuser=-1&hl=en&gl=us
0x88dd87216f423b11:0x8d5791b34f5a5ea4,La Patrona Bakery,2000 Falcon Trace Blvd Suite 160,Orlando,American,FL,"['Bakery', 'Catering food and drink supplier', 'Lunch restaurant', 'Restaurant']",32837,28.3616675,-81.4030332,3.8,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd87216f423b11:0x8d5791b34f5a5ea4?authuser=-1&hl=en&gl=us
0x88d9b08d8edb0b5d:0x8ab1b860f926ef3a,Atlantic Coast Restaurant & Mechanical Services,7700 NW 37th Ave,Miami,American,FL,"['Fire protection service', 'HVAC contractor', 'Restaurant supply store']",33147,25.8443786,-80.2581268,4.1,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b08d8edb0b5d:0x8ab1b860f926ef3a?authuser=-1&hl=en&gl=us
0x889095afbe804703:0x7cad12843f558a8,Akari Sushi,40 W 9 Mile Rd unit 3,Pensacola,American,FL,['Restaurant'],32534,30.5346566,-87.27543089999999,4.6,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889095afbe804703:0x7cad12843f558a8?authuser=-1&hl=en&gl=us
0x88e87d781a33a103:0x7266edc44483a57f,Taqueria El Pelon,5985 FL-40,Ocala,Mexican,FL,"['Mexican restaurant', 'Takeout Restaurant', 'Restaurant', 'Taco restaurant']",34482,29.1868016,-82.21808709999999,4.1,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e87d781a33a103:0x7266edc44483a57f?authuser=-1&hl=en&gl=us
0x88e76049f7821fa7:0x7c906eac06370fbb,Wycliffe Cafe,11221 John Wycliffe Blvd,Orlando,American,FL,"['Cafe', 'Restaurant']",32832,28.4124945,-81.2021881,4.5,21,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e76049f7821fa7:0x7c906eac06370fbb?authuser=-1&hl=en&gl=us
0x88913fae16e03e4f:0xca89abadcbac7ac,Flambe After Dark,5 Racetrack Rd NW,Fort Walton Beach,American,FL,['Restaurant'],32547,30.4486817,-86.6146892,4.9,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88913fae16e03e4f:0xca89abadcbac7ac?authuser=-1&hl=en&gl=us
0x88e5af43d5b8e02f:0x7646716bbafeedb0,It's Just Wings,13210 City Station Dr,Jacksonville,American,FL,"['Chicken wings restaurant', 'Chicken restaurant', 'Restaurant']",32218,30.4776441,-81.6429026,1.8,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5af43d5b8e02f:0x7646716bbafeedb0?authuser=-1&hl=en&gl=us
0x88e6db59ee5131b1:0xeb499064513247b9,Patches Restaurant,403 US-1,Ormond Beach,American,FL,['Restaurant'],32174,29.2919627,-81.0707664,4.2,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6db59ee5131b1:0xeb499064513247b9?authuser=-1&hl=en&gl=us
0x88c2e349f3b7f46d:0x4e29b094de25f4ee,ARIGATO JAPANESE STEAK HOUSE,3600 66th St N,St. Petersburg,American,FL,['Restaurant'],33710,27.8050407,-82.7289243,3.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e349f3b7f46d:0x4e29b094de25f4ee?authuser=-1&hl=en&gl=us
0x88d9b6b21d255555:0x747caf56e2cfe7a1,Doggi's Wynwood,2250 NW 2nd Ave,Miami,American,FL,"['Venezuelan restaurant', 'Restaurant']",33127,25.7987257,-80.19926009999999,3.1,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b6b21d255555:0x747caf56e2cfe7a1?authuser=-1&hl=en&gl=us
0x88e8bb35427b3c49:0xed199731f761f7d2,"Tower Publications, Inc.",4400 NW 36 Ave,Gainesville,Beverages,FL,"['Publisher', 'Marketing agency']",32606,29.6870745,-82.38986729999999,5.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8bb35427b3c49:0xed199731f761f7d2?authuser=-1&hl=en&gl=us
0x88e8a4713990a6c1:0x308a56114ddb8785,Eat The 80,6322 NW 18th Dr #100,Gainesville,American,FL,['Delivery Restaurant'],32653,29.7129837,-82.3473637,5.0,118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8a4713990a6c1:0x308a56114ddb8785?authuser=-1&hl=en&gl=us
0x88d9b6b3161e6a51:0x839aa38f210f417a,Brothers & Brawlers by DIROCCO,359 NW 28th St,Miami,Cafe,FL,['Coffee shop'],33127,25.8031161,-80.2024258,4.8,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b6b3161e6a51:0x839aa38f210f417a?authuser=-1&hl=en&gl=us
0x88db1c2671e720cb:0x42b1ca28b1e79fda,Asian Go!Go!,8970 Fontana Del Sol Way #6,Naples,American,FL,['Restaurant'],34109,26.2445627,-81.7738917,4.6,33,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1c2671e720cb:0x42b1ca28b1e79fda?authuser=-1&hl=en&gl=us
0x88c2e2374f79a09d:0xd0a7634db604906,New Dawn Coffee Co,2336 5th Ave S,St. Petersburg,Cafe,FL,['Coffee store'],33712,27.7662857,-82.6650818,5.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e2374f79a09d:0xd0a7634db604906?authuser=-1&hl=en&gl=us
0x88c33bddb952308b:0x787bb4cfef8c71b3,Rosedale Golf & Country Club,5100 87th St E,Bradenton,Beverages,FL,"['Golf club', 'Country club', 'Golf course', 'Golf driving range', 'Golf instructor', 'Public golf course', 'Tennis club']",34211,27.4478547,-82.45223349999999,4.1,96,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c33bddb952308b:0x787bb4cfef8c71b3?authuser=-1&hl=en&gl=us
0x88dd81c1f8f991a3:0x101a11f00541c5ea,Heist Restaurant & Lounge,6300 Parc Corniche Dr,Orlando,American,FL,['Restaurant'],32821,28.3993275,-81.4636447,5.0,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd81c1f8f991a3:0x101a11f00541c5ea?authuser=-1&hl=en&gl=us
0x88d90066f0d272dd:0x771d5dbb68c8a35a,Subway,401 E Las Olas Blvd,Fort Lauderdale,American,FL,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']",33301,26.1202446,-80.1391804,3.9,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d90066f0d272dd:0x771d5dbb68c8a35a?authuser=-1&hl=en&gl=us
0x88c2c4884f4cb403:0xe69e1f49624fb082,Tampa-Hillsborough County Public Library,900 N Ashley Dr,Tampa,Beverages,FL,['Public library'],33602,27.950868,-82.46235399999999,4.5,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c4884f4cb403:0xe69e1f49624fb082?authuser=-1&hl=en&gl=us
0x88913ff3fa584c07:0x308e7b88a5254b0d,The Fish House,1500 Miracle Strip Pkwy SE,Fort Walton Beach,American,FL,"['Restaurant', 'Bar']",32548,30.3952109,-86.5891645,2.3,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88913ff3fa584c07:0x308e7b88a5254b0d?authuser=-1&hl=en&gl=us
0x88e74c93a10f9f79:0x4e262c2a6177f319,Titusville Clinic,611 N Singleton Ave,Titusville,Beverages,FL,['Public health department'],32796,28.621804,-80.8388217,2.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e74c93a10f9f79:0x4e262c2a6177f319?authuser=-1&hl=en&gl=us
0x88e5cb762e361a35:0xbbfc8333547de5a7,French pantry,6301 Powers Ave,Jacksonville,American,FL,['Restaurant'],32217,30.2578425,-81.6176804,4.8,27,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5cb762e361a35:0xbbfc8333547de5a7?authuser=-1&hl=en&gl=us
0x88e6dbc01ed5dc29:0xe884773323c7f432,Mediterranean Experience,322 Seabreeze Blvd,Daytona Beach,American,FL,['Restaurant'],32118,29.234124,-81.015862,4.6,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6dbc01ed5dc29:0xe884773323c7f432?authuser=-1&hl=en&gl=us
0x88d9bbf1b7a00853:0xe49e51bcf2e9da1d,Venezuela Restaurant - Oficial,8457 NW 61st St,Miami,American,FL,"['Restaurant', 'Venezuelan restaurant']",33166,25.8290977,-80.334671,4.5,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bbf1b7a00853:0xe49e51bcf2e9da1d?authuser=-1&hl=en&gl=us
0x88913f8b4b7fdec7:0x57092c9d332352bd,"Waterscape Resort, Unit A533 By Best Beach Getaways",Okaloosa Island,Fort Walton Beach,Beverages,FL,['Public beach'],32548,30.3965151,-86.598576,4.8,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88913f8b4b7fdec7:0x57092c9d332352bd?authuser=-1&hl=en&gl=us
0x88c33f6ddb7e4f9f:0x779deb31b9b455de,No Soup For You! Eatery,3605 N Lockwood Ridge Rd,Sarasota,American,FL,['Restaurant'],34234,27.3665866,-82.50610859999999,4.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c33f6ddb7e4f9f:0x779deb31b9b455de?authuser=-1&hl=en&gl=us
0x88c317cdeef4d5e9:0x85eb8b575450427a,Lou's Diner.,310 Old Main St,Bradenton,American,FL,['Restaurant'],34205,27.4971355,-82.57357069999999,4.5,55,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c317cdeef4d5e9:0x85eb8b575450427a?authuser=-1&hl=en&gl=us
0x88ecf54c8a4b4691:0x993b7ae6c9807034,N2 Sweets,"5710, 1878 Thomasville Rd",Tallahassee,Cafe,FL,"['Ice cream shop', 'Coffee shop', 'Donut shop']",32303,30.464674,-84.270585,4.6,74,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ecf54c8a4b4691:0x993b7ae6c9807034?authuser=-1&hl=en&gl=us
0x88e7635af664ae5d:0x3627d5f9da5fa4ff,Conway Cafe,4542 Hoffner Ave,Orlando,American,FL,['Restaurant'],32812,28.480135,-81.327306,4.5,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7635af664ae5d:0x3627d5f9da5fa4ff?authuser=-1&hl=en&gl=us
0x88e5b4d7bfa4419d:0x85a721fe9d47d0a1,Circle K,2615 St Johns Bluff Rd S,Jacksonville,Cafe,FL,"['Convenience store', 'ATM', 'Coffee shop', 'Coffee store', 'Diesel fuel supplier', 'Gas station', 'Snack bar', 'Soft drinks shop']",32246,30.3008214,-81.5251385,4.0,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b4d7bfa4419d:0x85a721fe9d47d0a1?authuser=-1&hl=en&gl=us
0x88e0b2d0dfefb4ab:0xea4df833877772b1,Wendy's,2455 S Washington Ave,Titusville,American,FL,"['Fast food restaurant', 'Hamburger restaurant', 'Restaurant']",32780,28.5864548,-80.8013716,3.0,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e0b2d0dfefb4ab:0xea4df833877772b1?authuser=-1&hl=en&gl=us
0x88d9b9af02025049:0xe3cab556802d606,Cumex Cafe,7020 NW 72nd Ave,Miami,American,FL,"['Restaurant', 'Breakfast restaurant', 'Catering food and drink supplier', 'Chicken wings restaurant', 'Hamburger restaurant', 'Lunch restaurant', 'Sandwich shop', 'Taco restaurant']",33166,25.8378126,-80.3147821,4.8,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b9af02025049:0xe3cab556802d606?authuser=-1&hl=en&gl=us
0x88d9011b7cc4d32f:0x278f91de98f03cc2,Maltese & Co Restaurant Equipment,950 NW 11th Ave,Fort Lauderdale,American,FL,"['Restaurant supply store', 'Commercial refrigeration', 'Commercial refrigerator supplier', 'Kitchen furniture store', 'Used appliance store']",33311,26.135083,-80.15645459999999,4.3,45,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9011b7cc4d32f:0x278f91de98f03cc2?authuser=-1&hl=en&gl=us
0x88c2c12a3c7e7f2b:0x3b97a5bb5efa9e6e,China Gate,12049 Anderson Rd,Tampa,Chinese,FL,"['Restaurant', 'Chinese restaurant']",33624,28.0598239,-82.54161169999999,4.7,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c12a3c7e7f2b:0x3b97a5bb5efa9e6e?authuser=-1&hl=en&gl=us
0x88e5b07c320d8865:0x6f729cfd77aecb8e,Jamacian Food,8901-8967 Lem Turner Rd,Jacksonville,American,FL,['Restaurant'],32208,30.4041906,-81.68495419999999,3.3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b07c320d8865:0x6f729cfd77aecb8e?authuser=-1&hl=en&gl=us
0x88e5af6b94561c89:0xde73708d83ec3d95,Circle K,14641 Duval Rd,Jacksonville,Cafe,FL,"['Convenience store', 'ATM', 'Coffee shop', 'Coffee store', 'Diesel fuel supplier', 'Gas station', 'Snack bar', 'Soft drinks shop']",32218,30.4816795,-81.648139,2.1,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5af6b94561c89:0xde73708d83ec3d95?authuser=-1&hl=en&gl=us
0x88c2f0fcf3404273:0xe8d80c3cc3d2fe9c,GreekTown Grille(TSM Kitchen&Bar),1230 Cleveland St,Clearwater,American,FL,['Restaurant'],33755,27.9658333,-82.78638889999999,4.3,53,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f0fcf3404273:0xe8d80c3cc3d2fe9c?authuser=-1&hl=en&gl=us
0x88e5b5754645d08f:0x1d984f05676e04e6,Las Antillas Restaurant,3807-B Southside Blvd,Jacksonville,American,FL,['Restaurant'],32216,30.2775102,-81.5583669,4.2,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b5754645d08f:0x1d984f05676e04e6?authuser=-1&hl=en&gl=us
0x88ec5fc464a3eb4f:0xeee15f1c55b8c4f0,Jimmy John's,1704 Capital Cir NE #102,Tallahassee,American,FL,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Delivery Restaurant', 'Takeout Restaurant']",32308,30.4638705,-84.22866169999999,4.0,55,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ec5fc464a3eb4f:0xeee15f1c55b8c4f0?authuser=-1&hl=en&gl=us
0x88de11ec5c4e5ddf:0x1da4b2c64baed907,Au Bon Pain,1350 South Hickory Street,Melbourne,American,FL,"['Restaurant', 'Bakery', 'Cafe', 'Caterer', 'Pastry shop', 'Sandwich shop', 'Soup shop']",32901,28.0880692,-80.61439349999999,4.3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de11ec5c4e5ddf:0x1da4b2c64baed907?authuser=-1&hl=en&gl=us
0x88de1270003e8f7d:0x997997e5658a4119,Las Canas American & Latin Cuisine,4651 Babcock St NE Suite 14 & 15,Palm Bay,American,FL,['Restaurant'],32905,28.0366471,-80.62111209999999,4.7,57,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de1270003e8f7d:0x997997e5658a4119?authuser=-1&hl=en&gl=us
0x88d9c7a6a9236f35:0x3513b4b0502fecc4,Subway,9300 S Dadeland Blvd Suite #110,Miami,American,FL,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']",33156,25.683798,-80.31649999999999,4.2,26,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7a6a9236f35:0x3513b4b0502fecc4?authuser=-1&hl=en&gl=us
0x88c2c48d546b306d:0xed5eec58f848153b,Champions Sports Bar,700 S Florida Ave,Tampa,American,FL,"['Sports bar', 'American restaurant', 'Restaurant']",33602,27.9410477,-82.4539191,3.5,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c48d546b306d:0xed5eec58f848153b?authuser=-1&hl=en&gl=us
0x88e5c9e81ca32b83:0x5ab61efa5e6a7de7,4 Brother's Pizza,6271 St Augustine Rd,Jacksonville,American,FL,['Restaurant'],32217,30.2570676,-81.6251783,5.0,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5c9e81ca32b83:0x5ab61efa5e6a7de7?authuser=-1&hl=en&gl=us
0x88dae24158aea445:0xe6d7a18c7020899a,Wawa,4787 Radio Rd,Naples,American,FL,"['Convenience store', 'Breakfast restaurant', 'Cafe', 'Candy store', 'Cheesesteak restaurant', 'Coffee shop', 'Fast food restaurant', 'Gas station', 'Hoagie restaurant', 'Sandwich shop']",34104,26.15397,-81.75133699999999,4.0,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dae24158aea445:0xe6d7a18c7020899a?authuser=-1&hl=en&gl=us
0x88d9b1c925dd3feb:0xeef10944c8f4f210,Fresh & Nice Caribbean Cuisine,817 NW 54th St,Miami,American,FL,['Restaurant'],33127,25.8250921,-80.210737,4.2,35,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b1c925dd3feb:0xeef10944c8f4f210?authuser=-1&hl=en&gl=us
0x88deed2ebe246e6d:0xea3a1709470232f8,The Howling Rooster Pub & Grub,1319 St Lucie W Blvd,Port St. Lucie,American,FL,['Restaurant'],34986,27.3182628,-80.38748819999999,4.3,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88deed2ebe246e6d:0xea3a1709470232f8?authuser=-1&hl=en&gl=us
0x8890bff9b790c6c7:0xbe18b498116c5411,Joe Muggs Coffee,6235 N Davis Hwy,Pensacola,Cafe,FL,['Coffee shop'],32504,30.4885634,-87.2250754,3.9,37,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8890bff9b790c6c7:0xbe18b498116c5411?authuser=-1&hl=en&gl=us
0x88e7d3de29d539d3:0xef05efcf30b32172,Starbucks,3537 SE Maricamp Rd,Ocala,American,FL,['Restaurant'],34471,29.1590738,-82.0887534,3.7,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7d3de29d539d3:0xef05efcf30b32172?authuser=-1&hl=en&gl=us
0x88e62b51a7db2bc7:0xc11d38f35fc856b6,Commissary Kitchen,809 N Magnolia Ave,Ocala,American,FL,['Restaurant'],34475,29.1947781,-82.1361186,4.4,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e62b51a7db2bc7:0xc11d38f35fc856b6?authuser=-1&hl=en&gl=us
0x88dd39a9867e4d4d:0xacb7b1b1c923540b,Domino's Pizza,1231 Ariana St,Lakeland,American,FL,"['Pizza delivery', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza restaurant', 'Pizza Takeout']",33803,28.0271366,-81.97431809999999,3.5,125,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd39a9867e4d4d:0xacb7b1b1c923540b?authuser=-1&hl=en&gl=us
0x8890c03da00f9ae7:0x966e4a772dc552da,De Luna Coffee International,"1014-D, Underwood Ave",Pensacola,Cafe,FL,"['Coffee roasters', 'Coffee store', 'Coffee wholesaler']",32504,30.4833841,-87.20062779999999,5.0,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8890c03da00f9ae7:0x966e4a772dc552da?authuser=-1&hl=en&gl=us
0x88e779ce12e44b61:0xda2006f1979086ce,Clarendon Cuisine Inc,6115 Silver Star Rd,Orlando,American,FL,"['Jamaican restaurant', 'Restaurant']",32808,28.5787094,-81.4661443,4.7,166,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e779ce12e44b61:0xda2006f1979086ce?authuser=-1&hl=en&gl=us
0x88e8a14f21f2ab73:0xf1d00aad93465b88,Cone Park Branch | Alachua County Library District,2801 E University Ave,Gainesville,Beverages,FL,"['Public library', 'Library', 'Wi-Fi spot']",32641,29.6514559,-82.2882705,4.6,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8a14f21f2ab73:0xf1d00aad93465b88?authuser=-1&hl=en&gl=us
0x88d9b6810bd226bf:0xc5f82c0eca77a820,Cold Pressed Raw Kitchen,185 SE 13th St,Miami,American,FL,['Restaurant'],33131,25.7609688,-80.1904636,4.5,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b6810bd226bf:0xc5f82c0eca77a820?authuser=-1&hl=en&gl=us
0x88e77b2fd2783131:0x9c9e07f638ee06f0,Knali's Kitchen,419 S Parramore Ave,Orlando,American,FL,['Restaurant'],32805,28.5375483,-81.3888499,3.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77b2fd2783131:0x9c9e07f638ee06f0?authuser=-1&hl=en&gl=us
0x88c2c255c27f2de7:0x515738f24f581c8d,Inside The Box,1715 N Westshore Blvd #140,Tampa,American,FL,['Restaurant or cafe'],33607,27.9574375,-82.52363849999999,3.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c255c27f2de7:0x515738f24f581c8d?authuser=-1&hl=en&gl=us
0x88d9bbaa5859663b:0x92e30912d74f874,Arepa Point Food Truck,6475 NW 87th Ave,Miami,American,FL,['Restaurant'],33178,25.832147,-80.3377241,4.9,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bbaa5859663b:0x92e30912d74f874?authuser=-1&hl=en&gl=us
0x88d9b745047538a9:0xb240f24e6d3513dc,Salvadoreño 4,1159 NW 22nd Ave,Miami,American,FL,['Restaurant'],33125,25.7836377,-80.2300679,4.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b745047538a9:0xb240f24e6d3513dc?authuser=-1&hl=en&gl=us
0x88e5b64c0626327b:0x406369289a733983,Tommy's Books,3470 Drew St,Jacksonville,Beverages,FL,"['Book publisher', 'Publisher']",32207,30.289814,-81.642539,4.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b64c0626327b:0x406369289a733983?authuser=-1&hl=en&gl=us
0x88db57a67843160f:0xae52665ed5f7a387,7-Eleven - Closed,1121 Bal Harbor Blvd,Punta Gorda,Cafe,FL,"['Convenience store', 'Bakery', 'Beer store', 'Candy store', 'Coffee shop', 'Food products supplier', 'Gas station', 'Snack bar', 'Tobacco shop', 'Wine store']",33950,26.9094849,-82.07134719999999,3.7,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db57a67843160f:0xae52665ed5f7a387?authuser=-1&hl=en&gl=us
0x88c2e534b69417bd:0xf8f32dfb7fee52c7,Mazzaro Italian Market,14700 Terminal Blvd # 240,Clearwater,American,FL,['Restaurant'],33762,27.9069944,-82.69169629999999,3.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e534b69417bd:0xf8f32dfb7fee52c7?authuser=-1&hl=en&gl=us
0x88e5b7176d465111:0x45ecd59d419503a9,Urban Grind Coffee Express,50 N Laura St,Jacksonville,Cafe,FL,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Espresso bar']",32202,30.3269023,-81.6595208,4.5,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b7176d465111:0x45ecd59d419503a9?authuser=-1&hl=en&gl=us
0x88db03d65d36b5df:0x624155aaec5c4800,Subway,50 Wilson Blvd S Unit 12,Naples,American,FL,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']",34117,26.2286408,-81.6056497,3.6,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db03d65d36b5df:0x624155aaec5c4800?authuser=-1&hl=en&gl=us
0x88d900f8892704b7:0xfc8377e0b93952fe,TRP Taste,"1, W Las Olas Blvd suite 100",Fort Lauderdale,American,FL,['Restaurant'],33301,26.119602,-80.143665,4.3,10,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d900f8892704b7:0xfc8377e0b93952fe?authuser=-1&hl=en&gl=us
0x88d9b7dffc85e987:0x5ee77d77328104a3,Brickel center,701 S Miami Ave,Miami,American,FL,['Restaurant'],33130,25.7672556,-80.19302669999999,4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b7dffc85e987:0x5ee77d77328104a3?authuser=-1&hl=en&gl=us
0x88d9c18f14af426f:0xced73f06159bcf35,La Tinajita Cafe,13690 SW 142nd Ave,Miami,American,FL,"['Coffee shop', 'Delivery Restaurant']",33186,25.639067,-80.423214,4.5,144,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c18f14af426f:0xced73f06159bcf35?authuser=-1&hl=en&gl=us
0x88c2b7c37e9fedcd:0x46903c648c0ed3db,Starbucks,8680 Hunters Village Rd,Tampa,Cafe,FL,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",33647,28.138746,-82.35788,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2b7c37e9fedcd:0x46903c648c0ed3db?authuser=-1&hl=en&gl=us
0x88dae1128d6da339:0xec1743ef9b30db59,Bodega Olé,965 4th Ave N,Naples,American,FL,['Restaurant'],34102,26.1522643,-81.7952976,4.6,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dae1128d6da339:0xec1743ef9b30db59?authuser=-1&hl=en&gl=us
0x88c2c7a955af0cdb:0xaeef9f1188c2e905,King of Falafel,11142 N 30th St,Tampa,American,FL,['Restaurant'],33612,28.0497496,-82.4266932,4.9,19,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c7a955af0cdb:0xaeef9f1188c2e905?authuser=-1&hl=en&gl=us
