business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories,hours
SKbMFiv_wgLTs045aCnmgw,LoBosco's Pizza in Palm Harbor,31808 US Hwy 19 N,Palm Harbor,FL,34689,28.0606946,-82.7390192,3.5,8,"Pizza, Home Services, Food, Marketing, Food Delivery Services, Restaurants, Italian, Graphic Design, Professional Services, Advertising, Heating & Air Conditioning/HVAC","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '12:0-17:0'}"
CZrIWLwTuk_Dq2kjdWNJSA,McLeod's Auto Service,2905 S Manhattan Ave,Tampa,FL,33629,27.920172,-82.5180317,4.5,15,"Automotive, Oil Change Stations, Tires, Gas Stations, Auto Repair, Auto Parts & Supplies","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
_FIBtjR9tNNcwfpsEtFABg,Babbaluci Ristorante Italiano & Lounge,3671 S W Shore Blvd,Tampa,FL,33629,27.909735,-82.527011,4.0,37,"Italian, Restaurants, Bars, Wine Bars, Nightlife, Lounges","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}"
qnaFtY-FmoSP1ebrPdhM7Q,Rico's Acai,5216 S MacDill Ave,Tampa,FL,33611,27.8887732,-82.4936976,3.5,86,"Food, Health Markets, Vegetarian, Breakfast & Brunch, Specialty Food, Acai Bowls, Food Trucks, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
Lq1fNQQBMwG4NWRS3UcrFw,China 1,14926 N Dale Mabry Hwy,Tampa,FL,33618,28.085528,-82.50622,3.0,31,"Restaurants, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
dQUZyX2QDWuqi_-y-cEjMw,Marker 39 Floribbean Cuisine,155 5th Ave N,Safety Harbor,FL,34695,27.9914358767,-82.692395209,4.5,207,"Caribbean, American (New), Asian Fusion, Restaurants, Latin American","{'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '11:0-14:30'}"
HNMN7NhEvA64Z0FDEA2Twg,Liang's Bistro Asian Cuisine,17515 Bruce B Downs Blvd,Tampa,FL,33647,28.127516,-82.367689,4.0,268,"Restaurants, Desserts, Food, Pan Asian, Asian Fusion, Cantonese, Thai, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
govpAIeO0KO4FCeIfl5MSw,El Texano,35903 US Hwy 19 N,Palm Harbor,FL,34683,28.0988387466,-82.7391817658,3.0,60,"Mexican, Restaurants","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
Y_aUDKJkUW9GFQLUL-Zmww,Bayou Bistro,607 Island Dr,Tarpon Springs,FL,34689,28.1552377887,-82.7644898125,4.5,54,"Vegetarian, Seafood, Breakfast & Brunch, Restaurants","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-20:0'}"
BXPhwXch2RPXOSA0HIsldw,Discovery Indian Cuisine,38593 US Hwy 19 N,Palm Harbor,FL,34684,28.1226205,-82.7394554,4.5,73,"Indian, Restaurants","{'Monday': '11:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}"
F3dimcQ49-KpMWNuZCKwqA,Pizza Hut,2421 4th St N,Saint Petersburg,FL,33704,27.7945834,-82.6383807,2.0,12,"Pizza, Chicken Wings, Restaurants, Italian, Fast Food","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}"
sARE4pLe59vgmrBgJls1rQ,"Tacos, Tequila, and Rum","490 Mandalay Ave, Ste 10, 11, 12",Clearwater,FL,33767,27.9815936451,-82.8273254942,4.0,46,"Mexican, New Mexican Cuisine, Restaurants, Seafood, Bars, Nightlife","{'Monday': '8:30-21:0', 'Tuesday': '8:30-21:0', 'Wednesday': '8:30-21:0', 'Thursday': '8:30-21:0', 'Friday': '8:30-22:0', 'Saturday': '8:30-22:0', 'Sunday': '8:30-21:30'}"
i-KD2ru_CLkCCufOFWR5Mg,Positano's,3309 Tampa Rd,Palm Harbor,FL,34684,28.0682874,-82.7239618,4.0,215,"Italian, Restaurants","{'Tuesday': '16:0-19:30', 'Wednesday': '16:0-19:30', 'Thursday': '16:0-19:30', 'Friday': '16:0-20:30', 'Saturday': '16:0-20:30', 'Sunday': '16:0-19:30'}"
bqJSblRnV1Qf689lxIFBiw,Ding Tea Tampa,2202 W Waters Ave,Tampa,FL,33604,28.0249493879,-82.4816715717,4.5,65,"Vietnamese, Juice Bars & Smoothies, Food, Bubble Tea, Coffee & Tea, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
xlSeiJBufNcROWYJnQllzw,Thorntons,1698 Gulf To Bay Blvd,Clearwater,FL,33755,27.961246,-82.767365,4.0,27,"Automotive, Gas Stations","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
aDatT6ZyfzHtTBIk-33ntg,K-Chicken & Bowl,14380 N Dale Mabry Hwy,Tampa,FL,33618,28.0785132207,-82.5079718,4.0,33,"Korean, Asian Fusion, Restaurants, Chicken Wings","{'Monday': '0:0-0:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
Lm6VyDb-DPfSiUYb8S4_TA,Little Greek Restaurant,19022 Bruce B Downs Blvd,Tampa,FL,33647,28.1445589708,-82.3546334163,4.0,77,"Food, Restaurants, Vegetarian, Greek","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
wVggi3Mh_oNMXxRGFUn0Dg,Mythos Greek Taverna,"13575 58th St N, Ste 111",Clearwater,FL,33760,27.9044695894,-82.7224331323,4.0,34,"Greek, Mediterranean, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '17:0-23:0'}"
P18TWSZvw1z0ByLxiCRD2g,Apna Bazar,1730 E Fowler Ave,Tampa,FL,33612,28.0556718,-82.4402187,3.0,18,"Food, International Grocery, Restaurants, Grocery, Indian","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
6gCQvovXf3wmrfwuTyeLlQ,Taco Bus,2324 Central Ave,Saint Petersburg,FL,33711,27.7707678,-82.6649738,3.0,399,"Food Trucks, Restaurants, Street Vendors, Food, Mexican","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-22:0'}"
D_qCYxSUz6XJag_UzFe5wA,Hibachi Express Tarpon Springs,41260 US Hwy 19 N,Tarpon Springs,FL,34689,28.1479314,-82.7405743,4.5,5,"Sushi Bars, Restaurants, Japanese",Hours not specified
HhDmtHGXwJH20te7nhjINQ,Pita's Republic,34720 US Hwy 19,Palm Harbor,FL,34683,28.0880857,-82.7403129,4.5,38,"Restaurants, Sandwiches, Event Planning & Services, Mediterranean, Caterers, Food, Middle Eastern","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-19:0'}"
QBbK9CuhCUG9NpHmypmoyA,Acropol Family Restaurant,1170 Starkey Rd,Largo,FL,33771,27.9058877,-82.7629882,4.0,91,"Restaurants, Greek, Diners, Breakfast & Brunch","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}"
ax2WiMOPkm2ooALuH-_BZQ,Plaka Restaurant,769 Dodecanese Blvd,Tarpon Springs,FL,34689,28.1554374,-82.7615673,3.5,38,"Sandwiches, Restaurants, Greek","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-20:0'}"
yzi0wgFNodzH_6xNJ_PUzA,Savory Restaurant,12881 Walsingham Rd,Largo,FL,33774,27.880768,-82.8171435,4.0,124,"Greek, Breakfast & Brunch, American (New), Restaurants, Italian, Pizza","{'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-15:0'}"
t24_JnNptChMXityiA6mgQ,Forest Hills Brick Oven Pizza,905 W Linebaugh Ave,Tampa,FL,33612,28.0401835,-82.468059,4.0,18,"Restaurants, Pizza, Chicken Wings, Italian, Salad","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}"
aFhYm3GjDrqydA8zg_Y2XQ,Granadino's Italian Restaurant,1840 Drew St,Clearwater,FL,33765,27.9683523,-82.7611783,4.0,66,"Italian, Pizza, Seafood, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
S9qwmdAgz9YYQ6XCvX3aNg,Little Italy's Family Restaurant & Catering,24436 State Rd 54,Lutz,FL,33559,28.1853057,-82.4118413,4.0,346,"American (New), Seafood, Event Planning & Services, Caterers, Italian, Restaurants, American (Traditional), Pizza","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-21:0'}"
NBVR352MT2JkObaT1MfIDQ,Don Taco Mexican Restaurant,672 E Tarpon Ave,Tarpon Springs,FL,34689,28.1462109,-82.7468238,4.5,228,"Mexican, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}"
nYZJW0VSRtieUjXJ-laIrQ,Taco Bell,3802 South Dale Mabry Highway,Tampa,FL,33611,27.907212627,-82.505713908,1.5,42,"Restaurants, Mexican, Tacos, Tex-Mex, Fast Food, Breakfast & Brunch","{'Monday': '8:0-3:0', 'Tuesday': '8:0-3:0', 'Wednesday': '8:0-3:0', 'Thursday': '8:0-3:0', 'Friday': '8:0-4:0', 'Saturday': '8:0-4:0', 'Sunday': '8:0-3:0'}"
9veZaK_zyKQw0QgOdQDxGA,Cleveland Street Cafe,615 Cleveland St,Clearwater,FL,33755,27.9653649,-82.7979667,4.0,19,"Wine Bars, Restaurants, Food, Bars, Cafes, Nightlife, Italian, Diners, Beer, Wine & Spirits","{'Monday': '0:0-0:0', 'Tuesday': '17:30-20:0', 'Wednesday': '17:30-20:0', 'Thursday': '17:30-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}"
i607N2kaxpGXXeSVsQFJBQ,Seminole Subs & Gyros,1001 S Missouri Ave,Clearwater,FL,33756,27.9549583,-82.7872498,3.5,59,"Sandwiches, American (New), Greek, Restaurants","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
TK4dPtI2fglPR3LhUEoCmg,Pepitos After Hours,2710 W Waters Ave,Tampa,FL,33614,28.0248010628,-82.4874221314,4.0,63,"Fast Food, Imported Food, Specialty Food, Latin American, Spanish, Food, Ethnic Food, Restaurants","{'Tuesday': '11:45-22:0', 'Wednesday': '11:45-22:0', 'Thursday': '11:45-22:0', 'Friday': '11:45-0:0', 'Saturday': '15:0-0:0', 'Sunday': '16:0-22:0'}"
M-BlJ2_bFtDr1moY3vk2ug,Kingfish Grill & Tap House,3580 Ulmerton Rd,Clearwater,FL,33762,27.8929173,-82.6821852,3.5,77,"Sushi Bars, Restaurants, Seafood, Steakhouses, American (Traditional)","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-22:0'}"
Oo2QSeBVkx8HJQm8SIL1Fg,Mellow Mushroom,11955 Sheldon Rd,Tampa,FL,33626,28.0574104,-82.5821657,4.0,303,"Salad, Nightlife, Restaurants, Pizza, Sandwiches, Vegan, Bars, Food, Beer, Wine & Spirits","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '15:0-20:30', 'Friday': '15:0-20:30', 'Saturday': '15:0-20:30', 'Sunday': '15:0-20:30'}"
MoGdRI5ZTDr-Hg2lubA4LA,Jo Jo’s Italian Diner,217 S Pinellas Ave,Tarpon Springs,FL,34689,28.1446656555,-82.7564997768,4.5,47,"Italian, Soup, Salad, Restaurants","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
aqbwtK_JFkuoODbISEzYzw,Golden Star Chinese Restaurant,10805 102nd Ave,Seminole,FL,33778,27.8659577,-82.7885077,3.5,24,"Chinese, Restaurants","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '12:0-21:30'}"
9582WUc5l40_vQUWDLKxOA,Clementine Chef,,Tampa,FL,33604,28.0165404,-82.4590282,4.5,34,"Salad, Gluten-Free, Sandwiches, Food, Restaurants, Food Delivery Services, Bakeries","{'Monday': '0:0-0:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0'}"
vXQLdqB-stL2JTP5AsPVaA,Samurai Blue Sushi & Sake Bar,"1600 E 8th Ave, Ste C208",Tampa,FL,33605,27.9608345486,-82.4417488807,4.0,504,"Restaurants, Japanese, Soup, Sushi Bars","{'Monday': '17:0-23:0', 'Tuesday': '17:0-23:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-1:0', 'Saturday': '17:0-1:0', 'Sunday': '17:0-23:0'}"
CIr9Vbx1hgqFZbSjXXSWGQ,Pho Kien Giang 2,8199 N Dale Mabry Hwy,Tampa,FL,33614,28.0229037,-82.5044276,4.0,67,"Wine Bars, Nightlife, Bars, Beer Bar, Vietnamese, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
D89ZWdqyuidrkXIA4V2O5w,Hungry Howie's Pizza & Subs,14916 N Florida Ave,Tampa,FL,33613,28.0852866,-82.4600627,2.5,10,"Chicken Wings, Italian, Sandwiches, Restaurants, Pizza","{'Monday': '16:0-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
SvlaBcTzfvYQleBiy3WQCQ,Greenland Restaurant,"4817 E Busch Blvd, Ste 112",Tampa,FL,33618,28.0322817687,-82.4063180046,4.0,12,"Middle Eastern, Restaurants, Diners, Kosher",Hours not specified
6vl3AScsgSNIeuM8woSGSg,Panai Thai Restaurant,11922 Seminole Blvd,Largo,FL,33778,27.8814113,-82.78823,4.5,72,"Restaurants, Laotian, Thai, Sushi Bars","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}"
OD6RYPrU2QTyTg6_4GYpbA,Brandon Pizzeria,140 N Parsons Ave,Brandon,FL,33510,27.9392063,-82.2860844,3.5,147,"Salad, Pizza, Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
vtUoFOyhekVSVp5Y-I8ULw,Tijuana Flats,"17501 Preserve Walk Ln., #103",Tampa,FL,33647,28.1276439,-82.3697259,3.5,59,"Restaurants, Mexican, Tex-Mex","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-14:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
I7tuRXZyKCB8SWaq3tQVqA,La Pequeña Colombia,6312 N Armenia Ave,Tampa,FL,33604,28.004715,-82.4847094,4.0,263,"Food, Restaurants, Colombian, Empanadas, Latin American, Venues & Event Spaces, Bars, Event Planning & Services, Nightlife","{'Monday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}"
R4NUjB9RLfaZr2OcFfxB2Q,Perdigon El Sabor,"8548 N Dale Mabry Hwy, Ste 1A",Tampa,FL,33614,28.0286692,-82.5057506,4.0,162,"Restaurants, Filipino, Mexican, Steakhouses, Tacos, Salad, Venezuelan, Latin American","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-20:0'}"
AvT60oEgrncToOSrETmkLg,The Olde Heights Bistro,4703 N Nebraska Ave,Tampa,FL,33603,27.9881518,-82.4509242,4.0,106,"Wine Bars, Sandwiches, Restaurants, Japanese, Nightlife, Bars, Tapas/Small Plates, Sushi Bars, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '11:30-14:30', 'Wednesday': '18:0-22:0', 'Thursday': '18:0-22:0', 'Friday': '18:0-22:0', 'Saturday': '18:0-22:0'}"
iDCPPrnKb8wTdx_HbGxj5A,Marchello's Pizzeria,17669 Dale Mabry Hwy N,Lutz,FL,33548,28.1261354,-82.5008075,3.0,128,"Pizza, Gluten-Free, Restaurants, Italian","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}"
YgG-yAuu5sthGjl2WBa1NQ,Jimmy Hula's,454 Mandalay Ave,Clearwater,FL,33767,27.9804383557,-82.8274458647,4.0,360,"Mexican, Burgers, Beer, Wine & Spirits, Tacos, Beer Bar, Food, Restaurants, Breakfast & Brunch, Bars, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-20:0'}"
cgBFrZC0mFVrS1q_uAJgzQ,Los Mexicanos Mexican Restaurant,301 Gulf Blvd,Indian Rocks Beach,FL,33785,27.8807526,-82.8501374,2.5,184,"Restaurants, Mexican","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}"
pKONQc8eYlnF0L54YpJdQQ,Hacienda Corralejo Mexican Kitchen,1228 Cleveland St,Clearwater,FL,33755,27.966096,-82.786228,4.5,309,"Mexican, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
gMLd9wEcsB17vhraoIGydw,Oriental Super Buffet,2456 Gulf To Bay Blvd,Clearwater,FL,33765,27.9610627,-82.7355992,3.0,110,"Asian Fusion, Sushi Bars, Buffets, Restaurants",Hours not specified
ksqhVcNkVRG6vKocF1MObQ,Volcano Japanese Cuisine,"1550 N Mcmullen Booth Rd, Ste F4",Clearwater,FL,33759,27.9814518,-82.7111416,4.0,57,"Restaurants, Sushi Bars, Buffets, Japanese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-21:30'}"
u3pFlx35VU-QhK15Dn5Y-A,Senor Loco's Mexican Grill & Cantina,2680 Gulf To Bay Blvd,Clearwater,FL,33759,27.9607507,-82.7265027,2.5,12,"Mexican, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
XikEvo8czuw7aqBQ00cqyA,Taste Of China,658 E Lake Rd,Palm Harbor,FL,34685,28.0623795978,-82.7084231801,2.5,33,"Food, Restaurants, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:30-22:0'}"
B-H-zZYLfUIOMY_y_nEraA,Hibachi Buffet at Clearwater FL,2456 Gulf To Bay Blvd,Clearwater,FL,33765,27.9612237817,-82.7356099314,2.0,15,"Chinese, Buffets, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}"
PW1lvT2bJCg8cH0ClgWnBg,La Cucina Fanti,810 Welsh Rd,Horsham,FL,19044,40.1787166,-75.1788884,4.0,54,"Sandwiches, Pasta Shops, Italian, Food, Specialty Food, Restaurants, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '10:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-21:30', 'Sunday': '12:0-21:0'}"
sxhU1NUGDYRmp2TtlTLreQ,Taqueria Don Julios,3050 E College Ave,Ruskin,FL,33570,27.7140664083,-82.3911842331,3.5,36,"Restaurants, Mexican",Hours not specified
ymvcFCWLCitr2AQoA4gV-g,The Hyde Out,1809 W Platt St,Tampa,FL,33606,27.9420144715,-82.4785577314,3.5,127,"Sports Bars, Restaurants, Music Venues, American (New), Lounges, Sushi Bars, Nightlife, Bars, Arts & Entertainment","{'Tuesday': '17:0-1:0', 'Wednesday': '17:0-1:0', 'Thursday': '17:0-1:0', 'Friday': '17:0-3:0', 'Saturday': '17:0-3:0', 'Sunday': '11:0-22:0'}"
dMkvmMmZU5i94_vYN-zKJg,FuKu Japanese Cafe,530 Cleveland St,Clearwater,FL,33755,27.965791222100002,-82.7989758924,3.5,29,"Desserts, Sushi Bars, Restaurants, Seafood, Ramen, Japanese, Food","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}"
mi63FnVXGeGgasWxUSeRsA,Noble Crust,11618 N Dale Mabry Hwy,Tampa,FL,33618,28.0542997,-82.5048488,4.0,503,"Restaurants, Breakfast & Brunch, Pizza, Southern, Italian","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-15:0'}"
DGfPqoXbtm2IcVAVU0BTFQ,Dominic's Italian Grille & Pizzeria,3163 Curlew Rd,Oldsmar,FL,34677,28.0492673732,-82.6962590218,3.5,16,"Pizza, Italian, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}"
xTUcyLMpKTKm6miCN_4VgA,Speedway,33600 Us Highway 19 N,Palm Harbor,FL,34684,28.0774362989,-82.7398366411,3.5,6,"Convenience Stores, Food, Beer, Wine & Spirits, Gas Stations, Automotive, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
VjtTBJqC5PM7QDsWxFNS_w,St. Petersburg's Super Greek Festival,3600 76th St N,Saint Petersburg,FL,33710,27.8047940489,-82.7443240034,4.5,8,"Greek, Arts & Entertainment, Festivals, Restaurants",Hours not specified
nVVyZOyB3u605pdUtG5NTA,Grain and Berry,1155 S Dale Mabry Hwy,Tampa,FL,33629,27.9324458774,-82.5070745308,4.0,78,"Vegan, Food, Restaurants, Acai Bowls, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
